main_text,subtext
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
"Tomato, grape-type",'Glacier',"Semi-determinate, early-growing"
Sweet Pepper,'Ajvarski',"Red yellow or green, always sweet"
Sweet Pepper,'Red Cherry Sweet',"3,000-3,500 Scovilles"
Sweet Pepper,'Red Cherry Sweet',"3,000-3,500 Scovilles"
Sweet Pepper,'Red Cherry Sweet',"3,000-3,500 Scovilles"
Sweet Pepper,'Red Cherry Sweet',"3,000-3,500 Scovilles"
Sweet Pepper,'Red Cherry Sweet',"3,000-3,500 Scovilles"
Sweet Pepper,'Habanada',"Bright orange, no spice"
Bell Pepper,'Purple Beauty',"Crisp, deep purple"
Bell Pepper,'Purple Beauty',"Crisp, deep purple skin"
Sweet Pepper,'Red Cherry Sweet',"Round and red, no spice"
Sweet Pepper,'Red Cherry Sweet',"Round and red, no spice"
Sweet Pepp,'Red Cherry Sweet',"Round and red, no spice"
Sweet Pepper,'Red Cherry Sweet',"Round and red, no spice"
Sweet Pepper,'Red Cherry Sweet',"Round and red, no spice"
Sweet Pepper,'Red Cherry Sweet',"Round and red, no spice"
Sweet Pepper,'Red Cherry Sweet',"Round and red, no spice"
Sweet Pepper,'Red Cherry Sweet',"Round and red, no spice"
"Japanese Cucumber, hybrid",'Tasty Green' F1, 
Japanese Cucumber,'Tasty Green' F1 Hybrid, 
Japanese Cucumber,'Tasty Green' F1 Hybrid," Crisp, mildew-resistant"
Japanese Cucumber,'Tasty Green' F1 Hybrid," Crisp, mildew-resistant"
Cucumber,'Muncher',"Burpless, tender"
Summer Squash,'Zucchino Rampicante',Long italian climbing squash
Cantaloupe Melon,'Sakata Sweet',Sweet asian cantaloupe
Loofa,"Spongy, absorbent plant",Luffa
Loofah,"Spongy, absorbent plant",Luffa
Loofah,"Spongy, absorbent plant",Luffa sp.
Hybrid Pumpkin,'Charisma' F1 PMR,Powdery mildew resistant
Pumpkin,'Big Max',"Hefty, good for carving"
Pumpkin 'Big Max', ,"Hefty, good for carving"
Honeydew Melon, ,Classic honeydew
Cucumber 'Tendergreen', ,"Medium size, burpless"
"Cucumber, hybrid",'Tasty Green',"Medium size, burpless"
Hybrid Cucumber,'Tasty Green',Slender Japanese slicer
Hybrid Cucumber,'Tasty Green',Slender Japanese slicer-type
a,c
a,c
Hybrid Cucumber,'Tasty Green'
Japanese Cucumber,'Tasty Green'
Japanese Cucumber,"'Tasty Green', slicer-type"
Japanese Cucumber,"'Tasty Green', slicer-type"
Japanese Cucumber,"'Tasty Green', slicer-type"
Japanese Cucumber,"'Tasty Green', slicer-type"
Japanese Cucumber,"'Tasty Green', slicer-type"
Japanese Cucumber,"'Tasty Green', slicer-type"
Japanese Cucumber,"'Tasty Green', slicer-type"
Japanese Cucumber,"'Tasty Green', slicer-type"
Japanese Cucumber,"'Tasty Green', slicer-type"
Japanese Cucumber,"'Tasty Green', slicer-type"
Melon 'Crane',Cantaloupe-type
Melon 'Crane',Cantaloupe-type
Melon 'Crane',Cantaloupe-type
Melon 'Crane',Cantaloupe-type
Watermelon,'Moon and Stars'
Hybrid Cucumber,'Mini Me' F1
Cucumber 'Mini Me',"F1 Hybrid, snackable"
Cucumber 'Mini Me',"F1 Hybrid, bite-size"
Cucumber 'Mini Me',"F1 Hybrid, snack-size"
Cucumber 'Tendergreen',Burpless
Summer Squash 'Black Beauty',"Dark, burpless"
Cucamelon (Mexican Sour Gherkin),Small sour cucumbers
Maroon Cucumber,West Indian burr gherkin
Summer Squash 'Cucuzza',"Semi-determinate, early-growing"
Summer Squash 'Cucuzza',"Extremely long, firm"
Summer Squash / Zucchini,'Black Beauty'
Honeydew Melon,"Soft, sweet, and juicy"
New Zealand Spinach,Basella alba
New Zealand Malabar Spinach,Basella alba
Labrador Violet,Viola labradorica
Orange-scented Thyme,Thymus fragrantissimus
Oregano 'Hot and Spicy',Origanum vulgare 'Hot and Spicy'
Bush marigold,Tagetes lemmonii
Mexican Marigold,Tagetes lemmonii
Rober's Lemon Geranium,Pelargonium 'Rober's Lemon'
Fuchsia Begonia,Begonia fuchsioides
Pink Lady Inchplant,Callisia repens 'Pink Panther'
Pink Panther Inchplant,Callisia repens 'Pink Panther'
Pink Panther Inchplant,Callisia repens 'Pink Panther'
Three-colored Wandering Dude,Tradescantia tricolor
Tricolored Wandering Dude,Tradescantia tricolor
Tricolor Wandering Dude,Tradescantia tricolor
Sweet-scented Geranium,Pelargonium graveolens
Sweet-scented Geranium,Pelargonium graveolens
Silver Inchplant,Tradescantia zebrina
Purpletop Vervain,Verbena bonariensis
Blushing Tradescantia,Tradescantia 'Blushing Bride'
Porcelainflower,Hoya carnosa
Cebu Blue Pothos,Pinnatum 'Cebu Blue'
Indian Shot,Canna edulis
Cebu Blue Pothos,Epipremnum pinnatum
Cebu Blue Pothos,Epipremnum pinnatum
Cebu Blue Pothos,Epipremnum pinnatum
Orange Canna,Canna edulis 'Orange'
Orange Canna,Canna edulis 'Orange'
Orange Canna,Canna edulis 'Orange'
Orange Canna,Canna edulis 'Orange'
Orange Canna,Canna edulis 'Orange'
Orange Canna,Canna edulis 'Orange'
Golden Pothos,Epipremnum aureum
Pink African Mallow,Anisodontea 'Pink Princess'
Longevity Spinach,Gynura procumbens
Summer Squash 'Cucozelle',Italian Heirloom
Summer Squash 'Cocozelle',Italian Heirloom
Longevity Spinach,Gynura procumbens
Blushing Inchplant,Tradescantia pallida 'Blush'
Blushing Inchplant,Tradescantia pallida 'Blush'
Basil 'Greek Dwarf',"Small leaves, savory flavor"
Basil 'Italian Sweet',Great for sauces!
Syrian Oregano 'Za'atar',Origanum syriacum 'Za'atar'
Syrian Oregano 'Za'atar',Origanum syriacum 'Za'atar'
Syrian Oregano 'Za'atar',Origanum syriacum 'Za'atar'
Drop Dead Red Sunflower,Helianthus annuus hybrid
Drop Dead Red Sunflower,Helianthus annuus hybrid 'Drop Dead Red'
Drop Dead Red Sunflower,Helianthus annuus 'Drop Dead Red'
Red Hybrid Sunflower,Helianthus annuus 'Drop Dead Red'
Sunspot Dwarf Sunflower,Helianthus annuus 'Sunspot'
Balm of Gilead,Cedronella canariensis
Arizona Sun Blanketflower,Gaillardia � grandiflora 'Arizona Sun'
Arizona Sun Blanketflower,Gaillardia � grandiflora 'Arizona Sun'
Arizona Sun Blanketflower,Gaillardia x grandiflora 'Arizona Sun'
Arizona Sun Blanketflower,Gaillardia x grandiflora 'Arizona Sun'
French Lavender,Lavandula dentata
Garnet Beardtongue,Penstemon 'Garnet'
White Broadleaf Stonecrop,Sedum spathifolium 'Cape Blanco'
Mexican Cardinal Flower,Lobelia laxiflora
Peanut Cactus,Echinopsis chamaecereus
Pink Iceplant,Oscularia deltoid
Ghost-plant,Graptopetalum paraguayense
Moonstone,Pachyphytum oviferum
Round-leaved Navel-wort,Cotyledon orbiculata
Spear Head,Senecio kleiniiformis
White Ivy Geranium,Pelargonium peltatum 'White Flower'
White Ivy Geranium,Pelargonium peltatum 'White Flower'
"Strawflower, Tall Double Mix",Helichrysum bracteatum
"Strawflower, Tall Double Mix",Helichrysum bracteatum
Strawberry Mint,Mentha x piperita 'Strawberry'
Tomato 'Black Cherry',Sweet black cherry flavor
Tomato. plum-type 'Brad's Atomic Grape',Sweet black cherry flavor
Tomato 'Brad's Atomic Grape',"Plum-type, Multicolored, iridescent"
Tomato 'Brad's Atomic Grape',"Plum-type, multicolored, iridescent"
Tomato 'Blush',"Cherry-type, long, orange"
Chinese Artichoke,Stachys affinis
Chinese Artichoke,Stachys affinis
Trailing African Daisy,Osteospermum fruticosum
Lemon Verbena,Aloysia citrodora
Lemon Verbena,Aloysia citrodora
Lemon Verbena,Aloysia citrodora
Lemon Verbena,Aloysia citrodora
Lemon Verbena,Aloysia citrodora
Lemon Verbena,Aloysia citrodora
test,test
test,test
test,test
test,test
test,test
test,test
test,test
test,test
test,test
test,test
test,test
test,test
test,test
test,test
test,test
test,test
test,test
testaaaa,test
testaaaa,test
testaaaa,test
aaa,bbb
,bbb
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadawwa,awd
awadaw,awd
awadaw,awd
awadaw,awd
awadaw,awd
awadaw,awd
awadaw,awd
awadaw,awd 
awadaw,awd
awadaw,awd
awadaw,awd
Dyer's Red Coreopsis,Coreopsis tinctoria 'Dyer's Red'
Dyer's Red Coreopsis,Coreopsis tinctoria 'Dyer's Red'
Dyer's Red Coreopsis,Coreopsis tinctoria 'Dyer's Red'
Dyer's Red Coreopsis,Coreopsis tinctoria 'Dyer's Red'
Dyer's Red Coreopsis,Coreopsis tinctoria 'Red'
Dyer's Red Coreopsis,Coreopsis tinctoria 'Red'
Dyer's Red Coreopsis,Petunia x atkinsiana hybrid
"Petunia, Garden Party Blend",Petunia x atkinsiana hybrid
Orange and Lime Queen Zinnia,Zinnia sp. 'Queen Lime Orange'
Zinnia Macarenia,Zinnia sp. 'Macarenia'
Zinnia 'Macarenia',Zinnia sp. 'Macarenia'
Coast Rosemary,Westringia fruticosa
Cucumber 'Painted Serpent',"Long, snakelike cucumbers"
Cucumber 'Painted Serpent',"Long, snakelike cucumbers   (P)"
Cucumber 'Painted Serpent',"Long, snakelike cucumbers       (P)"
Summer Squash 'Cube of Butter',"Yellow, creamy squash"
Herb Wormwood,Artemisia absinthium
Ginkgo,Ginkgo biloba
Canary Island Date Palm,Phoenix canariensis
Bower Vine,Pandorea jasminoides
Rosebud Pink Hybrid Sage,Salvia pulchella x involucrata
Amore Salmon Sage,Salvia 'Amore Salmon'
Forskohlii,Plectranthus barbatus
Gardenia,Gardenia jasminoides
White Ivy Geranium,Pelargonium peltatum 'White Flower'
Purple Heart Spiderwort,Tradescantia pallida 'Purple Heart'
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Trailing Princess Flower,Centradenia floribunda
Test,Subtest
Nixon Peace Fig,Ficus carica 'Nixon Peace'
Roeding #2 Fig,Ficus carica 'Roeding No. 2'
Kadota Fig,Ficus carica 'Kadota'
Kadota Fig,Ficus carica 'Kadota'
Panachee Fig,Ficus carica 'Panachee'
Panache� Tiger Fig,Ficus carica 'Panachee'
Panache� Tiger Fig,Ficus carica 'Panachee'
Panache� Tiger Fig,Ficus carica 'Panachee'
Panache� Tiger Fig,Ficus carica 'Panachee'
Panach�e Tiger Fig,Ficus carica 'Panachee'
Igo Fig,Ficus carica 'Igo'
Brown Turkey Fig,Ficus carica 'Brown Turkey'
Saint Anthony Fig,Ficus carica 'St Anthony'
Tansy,Tanacetum vulgare
Tansy,Tanacetum vulgare
Tansy,Tanacetum vulgare
Tanacetum vulgare,Tanacetum vulgare
Tanacetum vulgare,"Tansy, medicinal herb"
Tanacetum vulgare,"Tansy, medicinal herb"
Tanacetum vulgare,"Tansy, medicinal herb"
Tanacetum vulgare,"Tansy, medicinal herb"
Tanacetum vulgare,"Tansy, medicinal herb"
Tanacetum vulgare,"Tansy, medicinal herb"
Tanacetum vulgare,"Tansy, medicinal herb"
Tanacetum vulgare,"Tansy, medicinal herb"
Tanacetum vulgare,"Tansy, medicinal herb"
Tanacetum vulgare,"Tansy, medicinal herb"
Tanacetum vulgare,"Tansy, medicinal herb"
Tanacetum vulgare,"Tansy, medicinal herb"
Tanacetum vulgare,"Tansy, medicinal herb"
Tanacetum vulgare,"Tansy, medicinal herb"
Tanacetum vulgare,"Tansy, medicinal herb"
Spilanthes acmella,Yellow Toothache Plant
Yellow Toothache Plant,Spilanthes acmella
Yellow Toothache Plant,Spilanthes acmella
Yellow Toothache Plant,Spilanthes acmella
Sweet Marjoram,Origanum marjorana
Greek Oregano,Origanum hirta
Thai Mint,Mentha arvensis 'Thai'
Oregano 'Hot and Spicy',Origanum vulgare 'Hot and Spicy'
Chocolate Mint,Mentha � piperita 'Chocolate Mint'
Chocolate Mint,Mentha � piperita 'Chocolate Mint'
Chocolate Mint,Mentha � piperita 'Chocolate Mint'
Sweet Marjoram,Origanum majorana
Rosemary 'Container',Rosmarinus officinalis
Rosemary 'Container',Rosmarinus officinalis
Rosemary 'Container',Rosmarinus officinalis
Rosemary 'Container',Rosmarinus officinalis
Rosemary 'Container',Rosmarinus officinalis
Rosemary 'Container',Rosmarinus officinalis
Rosemary 'Container',Rosmarinus officinalis
Rosemary 'Container',Rosmarinus officinalis
Rosemary,Rosmarinus officinalis
Variegated Weeping Fig,Ficus benjamina 'Variegata'
Variegated Weeping Fig aaaaaaaaaaaaaaaaa,Ficus benjamina 'Variegata'
Variegated Weeping Fig aaaaaaaaaaa\naaaaaa,Ficus benjamina 'Variegata'
Variegated Weeping \nFig,Ficus benjamina 'Variegata'
Variegated Weeping \nFig,Ficus benjamina 'Variegata'
Variegated Weeping \nFig,Ficus benjamina 'Variegata'
Variegated Weeping Fig,Ficus benjamina 'Variegata'
Variegated Weeping Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n  Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n  Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n    Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n    Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n    Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n    Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n    Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n    Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n    Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n    Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n    Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n    Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n    Fig,Ficus benjamina 'Variegata'
Variegated Weeping\n    Fig,Ficus benjamina 'Variegata'
Variegated Weeping Fig,'Variegata',Ficus benjamina 'Variegata'
Variegated Weeping Fig,'Variegata',Ficus benjamina 'Variegata'
Variegated Weeping Fig,'Variegata',Ficus benjamina 'Variegata'
Variegated Weeping Fig,'Variegata',Ficus benjamina 'Variegata'
Variegated Weeping Fig,'Variegata',Ficus benjamina 'Variegata'
Ficus benjamina,'Variegata',Variegated Weeping Fig
Ficus benjamina,'Variegata',Ficus benjamina
Variegated Weeping Fig,'Variegata',Ficus benjamina
Variegated Weeping Fig,'Variegata',Ficus benjamina 'Variegata'
Variegated Weeping Fig,,Ficus benjamina 'Variegata'
Dwarf Variegated,Weeping Fig,Ficus benjamina 'Variegata'
Dwarf Variegated,Weeping Fig,Ficus benjamina 'Variegata'
Dwarf Variegated,Weeping Fig,Teucrium fruticans 'Azureum'
Azure Bush Germander,,Teucrium fruticans 'Azureum'
Azure Bush Germander,,Teucrium fruticans 'Azureum'
Forskohlii,,Plectranthus barbatus
Burgundy Rubber Tree,,Ficus elastica 'Burgundy'
Mexican Lobelia,,Lobelia laxiflora
Common Myrtle,,Myrtus officinalis
Apricot Sprite Hyssop,,Agastache aurantiaca 'Apricot Sprite'
Orange Weeping Lantana,,Lantana montevidensis 'Orange Weeping'
Rabbit's Foot Fern,,Davallia fejeensis
Peace Lily,,Spathiphyllum cochlearispathum
Inca Queen Justicia,,Justicia sericea 'Inca Queen'
Inca Queen Justicia,,Justicia sericea 'Inca Queen'
Inca Queen Justicia,,Justicia sericea 'Inca Queen'
Inca Queen Justicia,,Justicia sericea 'Inca Queen'
Inca Queen Justicia,,Justicia sericea 'Inca Queen'
Inca Queen Justicia,,Justicia sericea 'Inca Queen'
Inca Queen Justicia,,Justicia sericea 'Inca Queen'
Golden-leaved Elderberry,,Sambucus nigra 'Golden-Leaved'
Beeblossom,,Gaura lindheimeri
Beeblossom,,Gaura lindheimeri
Purple Heart Spiderwort,,Tradescantia 'Purple Heart'
Condor Dragonfruit,,Hylocereus 'Condor'
Voodoo Child Dragonfruit,,Hylocereus 'Voodoo Child'
Jiaogulan (Immortality Herb),绞股蓝,Gynostemma pentaphyllum
Jiaogulan (Immortality Herb),,Gynostemma pentaphyllum
Pink African Mallow,,Anisodontea 'Pink Princess'
El Rayo African Mallow,,Anisodontea 'El Rayo'
Jamaica Cherry,,Muntingia calabura
Mad-dog Skullcap,,Scutellaria lateriflora
Red Sorrel,,Rumex sanguineus var. sanguineus
Purple Nightshade,,Solanum xanti
Dark Pink Beeblossom,,Gaura lindheimeri 'Dark Pink'
Pink Jasmine,,Jasminum polyanthum
Indian Mallow,'Michelle's Coral Pink',Albutilon
Coral Pink Indian Mallow,'Michelle's Coral Pink',Albutilon
Coral Pink Indian Mallow,'Michelle's Coral Pink',Albutilon
Coral Pink Indian Mallow,'Michelle's Coral Pink',Albutilon
Coral Pink Indian Mallow,,Albutilon 'Michelle's Coral Pink'
Chinese Wisteria,,Wisteria sinensis
Double Purple Chrysanthemum,,Chrysanthemum 'Double purple'
Lacy Black Elderberry,,Sambucus nigra 'Lacy Black'
Lacy Black Elderberry,,Sambucus nigra 'Lacy Black'
Cerise Queen Yarrow,,Achillea millefolium 'Cerise Queen'
Cerise Queen Yarrow,,Achillea millefolium 'Cerise Queen'
Cerise Queen Yarrow,,Achillea millefolium 'Cerise Queen'
Lemon Verbena,,Aloysia citradora
Golden Dewdrop,,Duranta erecta
Golden Dewdrop,,Duranta erecta
Golden Dewdrop,,Chrysanthemum 'LaBelle Bronze Bicolor'
Double-bronze Chrysanthemum,,Chrysanthemum 'Bronze Bicolor'
Double-bronze Chrysanthemum,,Chrysanthemum 'Bronze Bicolor'
Blue Viper's Bugloss,,Echium webii
Blue Viper Echium,,Echium webii
Tequila Sage,,Salvia gesneriiflora 'Tequila'
Tequila Sage,,Salvia gesneriiflora 'Tequila'
Tequila Sage,,Hibiscus syriacus 'Pink Candycane Ruffle'
Ruffled Pink Candycane Hibiscus,,Hibiscus syriacus 'Pink Candycane Ruffle'
Ruffled Pink Candycane Hibiscus,,Hibiscus syriacus 'Pink Candycane Ruffle'
Hibiscus,'Pink Candycane Ruffle',Hibiscus syriacus
Hibiscus,'Pink Candycane Ruffle',Hibiscus syriacus
Hibiscus,'Pink Candycane Ruffle',Hibiscus syriacus
Annual Honesty Plant,,Lunnaria annua
Annual Honesty Plant,,Lunaria annua
Pineapple Sage,,Salvia elegans
Pearl Yarrow,'Double Diamond',Achillea millefolium 'Double Diamond'
Californian White Sage,,Salvia apiana
Californian White Sage,,Salvia apiana
Californian White Sage,,Salvia apiana
Grecian Bay,,Laurus nobilis
Grecian Bay,'Bronze and Purple,Osteospermum fruticosum
Grecian Bay,'Bronze and Purple,Osteospermum fruticosum
,'Bronze and Purple',Osteospermum fruticosum
African Daisy,'Bronze and Purple',Osteospermum fruticosum
Trailing African Daisy,'Bronze and Purple',Osteospermum fruticosum
Trailing African Daisy,'Bronze and Purple',Osteospermum fruticosum
Dwarf Lion's Tail,,Leonotis leonurus
Nerium,'White',Nerium oleander 'White'
White Nerium,'White',Nerium oleander 'White'
White Nerium,,Nerium oleander 'White'
Balm-of-Gilead,,Cedronella canariensis
Flowering Dogwood,,Cornus florida
Crape Myrtle,,Lagerstroemia indica
Crape Myrtle,"White, pink, or red flowers",Lagerstroemia indica
Crape Myrtle,"Has white, pink, or red flowers",Lagerstroemia indica
Calla Lily,,Zantedeschia sp.
Chinese Ephedra,,Ephedra sinica
Chinese Ephedra,,Ephedra sinica
Chinese Ephedra,,Ephedra sinica
Showy Milkweed,,Asclepias speciosa
Showy Milkweed,,Asclepias speciosa
Showy Milkweed,,Achillea sibirica subsp. camschatica
Siberian Yarrow,,Achillea sibirica subsp. camschatica
Siberian Yarrow,,Gaillardia × grandiflora 'Arizona Sun'
Arizona Sun Blanketflower,,Gaillardia × grandiflora 'Arizona Sun'
Arizona Sun Blanketflower,,Gaillardia × grandiflora 'Arizona Sun'
Arizona Sun Blanketflower,,Gaillardia × grandiflora 'Arizona Sun'
Arizona Sun Blanketflower,,Gaillardia × grandiflora 'Arizona Sun'
Medjool Date Palm,,Phoenix dactylifera 'Medjool'
Variegated Lavender,,Lavandula allardii 'Meerlo'
Narrowleaf Milkweed,,Asclepias fascicularis 
English Shrub Rose,,Rosa hybrida 'Windermere'
Apricot Rocktrumpet,,Mandevilla sp. 'Apricot'
Apricot Rocktrumpet,,Mandevilla sp. 'Apricot'
Gaiety Dianthus ,,Dianthus chinensis 'Gaiety'
Gaiety Dianthus ,,Dianthus chinensis 'Gaiety'
Gaiety Dianthus ,,Dianthus chinensis 'Gaiety'
Gaiety Dianthus ,,Dianthus chinensis 'Gaiety'
Red Plains Coreopsis,,Coreopsis tinctora 'Red'
Little Gem Lettuce,,Lactuca sativa 'Little Gem'
Little Gem Lettuce,,Lactuca sativa 'Little Gem'
Butter Crunch Lettuce,,Lactuca sativa 'Butter Crunch'
Buttercrunch Lettuce,,Lactuca sativa 'Buttercrunch'
Parris Island Cos Romaine Lettuce,,Lactuca sativa 'Parris Island Cos'
Romaine Lettuce,'Parris Island Cos',Lactuca sativa 'Parris Island Cos'
Red Deer-tongue Lettuce,,Lactuca sativa 'Red Deer-tongue'
Red Deer-tongue Lettuce,,Lactuca sativa 'Red Deer Tongue'
Red Lettuce,'New Red Fire',Lactuca sativa 'New Red Fire'
Red Fire Lettuce,'New Red Fire',Lactuca sativa 'New Red Fire'
Red Sails Lettuce,,Lactuca sativa 'Red Sails'
Red Sails Lettuce,,Lactuca sativa 'Red Sails'
Red Salad Bowl Lettuce,,Lactuca sativa 'Red Salad Bowl'
Snow Pea,'Dwarf White Sugar',Pisum sativum var. macrocarpon
Leek,'American Flag',Allium ampeloprasum
Leek,'American Flag',Allium ampeloprasum
Celery,'Conquistador',Apiaceae Apium graveolens var. dulce
Celery,'Conquistador',Apiaceae Apium graveolens var. dulce
Candytuft,Fairy Mix,Iberis umbellata
Bunching Onion,'White Lisbon',Allium cepa
Bunching Onion,'White Lisbon',Allium cepa
Broccoli,'Castle Dome',Brassica oleracea var. italica
Broccoli,'Castle Dome',Brassica oleracea var. italica
Broccoli,'Castle Dome',Brassica oleracea var. italica
Broccoli,'Castle Dome',Brassica oleracea var. italica
Hybrid Broccoli,'Aspabroc',Brassica oleracea var. italica
Hybrid Broccoli,'Aspabroc',Brassica oleracea var. italica
Hybrid Broccoli,'Aspabroc',Brassica oleracea var. italica
Hybrid Broccoli,'Aspabroc',Brassica oleracea var. italica
Hybrid Broccoli,'Gypsy',Brassica oleracea var. italica
Hybrid Broccoli,'Gypsy',Brassica oleracea var. italica
Hybrid Broccoli,'Gypsy',Brassica oleracea var. italica
Hybrid Broccoli,'Green Magic',Brassica oleracea var. italica
Romanesco Broccoli,'Green Magic',Brassica oleracea 'Romanesco'
Romanesco Broccoli,,Brassica oleracea 'Romanesco'
Romanesco Broccoli,Edible Fibbonacci Fractal,Brassica oleracea 'Romanesco'
Romanesco Broccoli,An edible Fibbonacci fractal,Brassica oleracea 'Romanesco'
Romanesco Broccoli,An edible Fibbonacci fractal,Brassica oleracea 'Romanesco'
Romanesco Broccoli,An edible Fibbonacci fractal,Brassica oleracea 'Romanesco'
Romanesco Broccoli,An edible Fibbonacci fractal,Brassica oleracea 'Romanesco'
Romanesco Broccoli,An edible Fibbonacci fractal,Brassica oleracea 'Romanesco'
Romanesco Broccoli,An edible Fibbonacci fractal,Brassica oleracea 'Romanesco'
Broccoli,'Solstice',Brassica oleracea var. italica
Broccoli,'Solstice',Brassica oleracea var. italica
Broccoli,'Solstice',Brassica oleracea var. italica
Broccoli,'Waltham 29',Brassica oleracea var. italica
Hybrid White Cabbage,'Katarina',Brassica oleracea var. italica
Hybrid White Cabbage,'Katarina',Brassica oleracea var. capitata
Hybrid White Cabbage,'Katarina',Brassica oleracea var. capitata
Hybrid White Cabbage,'Katarina',Brassica oleracea var. capitata
Red Cabbage,'Red Express',Brassica oleracea var. capitata f. rubra
Brussels Sprout,'Groninger',Brassica oleracea var. gemmifera
Cauliflower,'Amazing',Brassica oleracea var. botrytis
Cauliflower,'Green Macerata',Brassica oleracea var. botrytis
Cauliflower,'Purple of Sicily',Brassica oleracea var. botrytis
